Devices
10000
,,Imported Generic Analog #2 - Electric Potential,
Frame,Sub Frame,Trigger
3,58,-0.000305176
3,59,-0.000610352
3,60,-0.000915527
3,61,-0.000305176
3,62,-0.000305176
3,63,-0.000610352
3,64,-0.000610352
3,65,-0.000610352
3,66,-0.000915527
3,67,-0.000305176
3,68,-0.000305176
3,69,-0.000305176
3,70,-0.000305176
3,71,-0.000305176
3,72,0
3,73,-0.000305176
3,74,-0.000305176
3,75,-0.000305176
3,76,0
3,77,-0.000610352
3,78,-0.000610352
3,79,-0.000915527
3,80,-0.000915527
3,81,-0.000610352
3,82,0
3,83,-0.000610352
3,84,-0.000305176
3,85,-0.000305176
3,86,-0.000610352
3,87,-0.000305176
3,88,-0.000610352
3,89,-0.000610352
3,90,-0.000305176
3,91,-0.000610352
3,92,-0.000305176
3,93,-0.000305176
3,94,-0.00152588
3,95,-0.000915527
3,96,-0.000915527
3,97,-0.000610352
3,98,-0.000915527
3,99,-0.000610352
4,0,-0.000305176
4,1,-0.000915527
4,2,-0.000305176
4,3,0
4,4,-0.000305176
4,5,-0.000610352
4,6,-0.000915527
4,7,-0.000305176
4,8,-0.000305176
4,9,-0.000610352
4,10,-0.00183105
4,11,-0.000610352
4,12,-0.000915527
4,13,-0.000610352
4,14,-0.000915527
4,15,-0.000305176
4,16,-0.000610352
4,17,-0.000305176
4,18,0
4,19,-0.000915527
4,20,-0.000610352
4,21,-0.000915527
4,22,-0.000915527
4,23,-0.000610352
4,24,0
4,25,-0.000305176
4,26,-0.000305176
4,27,-0.000305176
4,28,-0.000610352
4,29,-0.000305176
4,30,-0.000915527
4,31,-0.000915527
4,32,0.000610352
4,33,-0.000305176
4,34,0.000305176
4,35,-0.000305176
4,36,-0.000915527
4,37,-0.0012207
4,38,-0.000305176
4,39,-0.000610352
4,40,0
4,41,-0.000610352
4,42,-0.000305176
4,43,-0.000610352
4,44,-0.000610352
4,45,-0.000305176
4,46,-0.000610352
4,47,-0.000610352
4,48,-0.000915527
4,49,0
4,50,-0.000610352
4,51,-0.000915527
4,52,-0.000915527
4,53,-0.000305176
4,54,-0.000610352
4,55,-0.000305176
4,56,-0.000610352
4,57,0
4,58,0
4,59,-0.000610352
4,60,-0.000610352
4,61,0
4,62,-0.000610352
4,63,-0.000610352
4,64,-0.000610352
4,65,-0.000305176
4,66,-0.000610352
4,67,-0.000305176
4,68,-0.000915527
4,69,-0.000305176
4,70,-0.000610352
4,71,-0.000305176
4,72,-0.000915527
4,73,-0.000305176
4,74,0
4,75,-0.000915527
4,76,-0.000305176
4,77,0
4,78,-0.000305176
4,79,-0.000610352
4,80,-0.000610352
4,81,-0.000915527
4,82,-0.000610352
4,83,-0.000610352
4,84,-0.000610352
4,85,-0.000610352
4,86,0
4,87,-0.000610352
4,88,-0.000610352
4,89,0
4,90,-0.000305176
4,91,-0.000305176
4,92,-0.000610352
4,93,-0.000610352
4,94,-0.000305176
4,95,-0.000915527
4,96,-0.000610352
4,97,-0.000610352
4,98,-0.000610352
4,99,-0.000610352
5,0,-0.000305176
5,1,-0.000915527
5,2,-0.000305176
5,3,-0.000305176
5,4,-0.0012207
5,5,-0.000305176
5,6,-0.000915527
5,7,-0.000610352
5,8,-0.000305176
5,9,-0.000610352
5,10,-0.000610352
5,11,-0.000610352
5,12,-0.000305176
5,13,0
5,14,-0.000305176
5,15,-0.000915527
5,16,0
5,17,-0.000305176
5,18,-0.000305176
5,19,-0.000610352
5,20,-0.000305176
5,21,-0.000915527
5,22,-0.000305176
5,23,-0.000610352
5,24,-0.000610352
5,25,-0.000610352
5,26,-0.000305176
5,27,-0.000305176
5,28,-0.000305176
5,29,-0.000610352
5,30,-0.000915527
5,31,-0.000610352
5,32,-0.00152588
5,33,-0.000305176
5,34,-0.000610352
5,35,-0.000610352
5,36,-0.000610352
5,37,-0.000915527
5,38,-0.000915527
5,39,-0.000915527
5,40,-0.000915527
5,41,-0.000305176
5,42,0
5,43,-0.000915527
5,44,-0.000915527
5,45,-0.000915527
5,46,-0.000305176
5,47,-0.000610352
5,48,-0.000610352
5,49,0
5,50,0.000305176
5,51,-0.000610352
5,52,-0.000305176
5,53,-0.0012207
5,54,-0.000915527
5,55,0
5,56,0
5,57,-0.000915527
5,58,-0.000305176
5,59,-0.000610352
5,60,-0.000305176
5,61,-0.000610352
5,62,-0.000305176
5,63,-0.000305176
5,64,-0.000610352
5,65,-0.0012207
5,66,-0.000305176
5,67,-0.000610352
5,68,-0.000305176
5,69,-0.000915527
5,70,-0.000305176
5,71,-0.000305176
5,72,-0.000610352
5,73,-0.000610352
5,74,-0.000915527
5,75,-0.000610352
5,76,-0.000305176
5,77,-0.000915527
5,78,-0.000305176
5,79,-0.000305176
5,80,-0.000915527
5,81,-0.000610352
5,82,-0.000610352
5,83,0
5,84,-0.000915527
5,85,-0.000915527
5,86,-0.000610352
5,87,0
5,88,-0.000915527
5,89,-0.000610352
5,90,-0.000610352
5,91,-0.000305176
5,92,-0.000610352
5,93,-0.000305176
5,94,-0.000610352
5,95,-0.000610352
5,96,-0.000610352
5,97,-0.000610352
5,98,-0.000305176
5,99,0
6,0,-0.000610352
6,1,-0.000915527
6,2,-0.000610352
6,3,-0.000305176
6,4,-0.000610352
6,5,-0.000305176
6,6,-0.000610352
6,7,-0.000610352
6,8,-0.000305176
6,9,-0.0012207
6,10,-0.000610352
6,11,-0.000610352
6,12,-0.000305176
6,13,-0.000305176
6,14,-0.000305176
6,15,-0.000610352
6,16,-0.000610352
6,17,0
6,18,-0.000610352
6,19,-0.000610352
6,20,0
6,21,0
6,22,-0.000610352
6,23,-0.000915527
6,24,-0.000305176
6,25,-0.000610352
6,26,-0.0012207
6,27,-0.00152588
6,28,-0.000305176
6,29,0
6,30,-0.000610352
6,31,-0.000610352
6,32,-0.000305176
6,33,-0.000305176
6,34,-0.000915527
6,35,-0.000915527
6,36,-0.000305176
6,37,0
6,38,-0.000610352
6,39,-0.000610352
6,40,0
6,41,-0.000610352
6,42,-0.000305176
6,43,-0.000610352
6,44,0
6,45,-0.000610352
6,46,-0.000610352
6,47,-0.000305176
6,48,-0.000915527
6,49,-0.000915527
6,50,-0.000610352
6,51,-0.000305176
6,52,-0.000305176
6,53,0
6,54,-0.000610352
6,55,-0.000305176
6,56,-0.000305176
6,57,-0.000305176
6,58,-0.000610352
6,59,-0.000610352
6,60,-0.0012207
6,61,-0.000610352
6,62,-0.000610352
6,63,-0.000610352
6,64,-0.000610352
6,65,0
6,66,-0.000610352
6,67,0
6,68,-0.000610352
6,69,-0.000610352
6,70,-0.000915527
6,71,-0.000305176
6,72,-0.000610352
6,73,-0.000610352
6,74,-0.000915527
6,75,-0.000915527
6,76,-0.000610352
6,77,-0.000610352
6,78,-0.000305176
6,79,-0.000305176
6,80,0
6,81,-0.000610352
6,82,0
6,83,-0.000610352
6,84,-0.000305176
6,85,-0.000305176
6,86,-0.000305176
6,87,-0.000610352
6,88,-0.000610352
6,89,0
6,90,-0.000915527
6,91,-0.000305176
6,92,-0.000305176
6,93,-0.000915527
6,94,-0.000305176
6,95,-0.000305176
6,96,-0.000610352
6,97,-0.000610352
6,98,-0.000305176
6,99,-0.000305176
7,0,-0.000610352
7,1,-0.000915527
7,2,-0.000305176
7,3,-0.000915527
7,4,-0.000915527
7,5,-0.000305176
7,6,-0.000610352
7,7,-0.000610352
7,8,-0.000610352
7,9,-0.000305176
7,10,-0.000305176
7,11,-0.000610352
7,12,-0.000305176
7,13,-0.000610352
7,14,-0.000610352
7,15,-0.000305176
7,16,-0.000610352
7,17,-0.000305176
7,18,-0.000305176
7,19,-0.000305176
7,20,-0.000305176
7,21,-0.000305176
7,22,-0.000915527
7,23,-0.000305176
7,24,-0.000305176
7,25,-0.000305176
7,26,-0.000305176
7,27,-0.000915527
7,28,-0.000915527
7,29,-0.000610352
7,30,-0.000610352
7,31,-0.000305176
7,32,-0.000610352
7,33,-0.000610352
7,34,0
7,35,-0.000305176
7,36,0
7,37,-0.000305176
7,38,-0.000610352
7,39,-0.000915527
7,40,-0.000610352
7,41,-0.000305176
7,42,-0.000305176
7,43,0
7,44,-0.000305176
7,45,-0.000610352
7,46,-0.000610352
7,47,-0.000610352
7,48,-0.000610352
7,49,-0.000915527
7,50,-0.000915527
7,51,-0.000610352
7,52,-0.000610352
7,53,0
7,54,0.000305176
7,55,-0.000610352
7,56,-0.000305176
7,57,-0.000610352
7,58,-0.000610352
7,59,-0.000305176
7,60,-0.000305176
7,61,-0.000610352
7,62,-0.000610352
7,63,-0.000610352
7,64,0
7,65,-0.000915527
7,66,-0.000610352
7,67,-0.000610352
7,68,-0.0012207
7,69,-0.000305176
7,70,-0.000610352
7,71,-0.000610352
7,72,-0.000915527
7,73,-0.000610352
7,74,0
7,75,-0.000305176
7,76,0
7,77,-0.000915527
7,78,-0.000915527
7,79,-0.000610352
7,80,-0.000610352
7,81,-0.000305176
7,82,0
7,83,-0.000305176
7,84,-0.000305176
7,85,-0.000915527
7,86,-0.000305176
7,87,0
7,88,-0.000305176
7,89,-0.000915527
7,90,-0.000305176
7,91,-0.000305176
7,92,-0.000305176
7,93,-0.000610352
7,94,-0.000610352
7,95,-0.000610352
7,96,-0.000610352
7,97,-0.000610352
7,98,0
7,99,-0.000305176
8,0,-0.000610352
8,1,-0.000305176
8,2,-0.000610352
8,3,-0.000305176
8,4,-0.000305176
8,5,-0.000915527
8,6,-0.000915527
8,7,-0.000915527
8,8,-0.000915527
8,9,-0.000610352
8,10,-0.000915527
8,11,-0.000305176
8,12,0
8,13,-0.000305176
8,14,-0.000610352
8,15,0.000305176
8,16,0
8,17,-0.000305176
8,18,-0.000305176
8,19,-0.000915527
8,20,-0.000305176
8,21,-0.000305176
8,22,-0.000915527
8,23,-0.000610352
8,24,-0.000305176
8,25,0
8,26,-0.000305176
8,27,-0.000915527
8,28,-0.000915527
8,29,-0.000610352
8,30,-0.000915527
8,31,0
8,32,-0.000305176
8,33,-0.000915527
8,34,-0.000610352
8,35,0
8,36,-0.000610352
8,37,-0.000610352
8,38,-0.000610352
8,39,-0.000610352
8,40,-0.000305176
8,41,-0.000610352
8,42,-0.000305176
8,43,-0.000610352
8,44,-0.000610352
8,45,-0.000610352
8,46,-0.000305176
8,47,-0.000610352
8,48,-0.000610352
8,49,-0.000610352
8,50,-0.000305176
8,51,-0.000915527
8,52,-0.000915527
8,53,-0.000610352
8,54,-0.000915527
8,55,-0.000305176
8,56,-0.000610352
8,57,-0.00152588
8,58,-0.000915527
8,59,-0.000305176
8,60,-0.000305176
8,61,-0.000305176
8,62,-0.000610352
8,63,-0.000610352
8,64,-0.000610352
8,65,-0.000915527
8,66,-0.000305176
8,67,-0.000610352
8,68,0
8,69,-0.000610352
8,70,-0.000305176
8,71,-0.000305176
8,72,-0.000610352
8,73,-0.00152588
8,74,-0.000305176
8,75,-0.000610352
8,76,-0.000915527
8,77,-0.000915527
8,78,-0.0012207
8,79,-0.000305176
8,80,-0.000915527
8,81,-0.000305176
8,82,-0.000305176
8,83,-0.000915527
8,84,-0.000305176
8,85,-0.000610352
8,86,-0.000305176
8,87,-0.000610352
8,88,0
8,89,0
8,90,-0.000305176
8,91,-0.000305176
8,92,-0.000915527
8,93,-0.000915527
8,94,-0.000610352
8,95,-0.000610352
8,96,-0.000305176
8,97,0
8,98,-0.000610352
8,99,-0.000915527
9,0,-0.000610352
9,1,-0.000610352
9,2,-0.000610352
9,3,-0.000305176
9,4,-0.000915527
9,5,-0.000305176
9,6,-0.000305176
9,7,0.000305176
9,8,-0.000305176
9,9,-0.000610352
9,10,0
9,11,-0.000610352
9,12,-0.000305176
9,13,-0.000610352
9,14,-0.000610352
9,15,-0.000305176
9,16,-0.000610352
9,17,-0.000915527
9,18,-0.000915527
9,19,0
9,20,-0.000610352
9,21,-0.000915527
9,22,0
9,23,-0.000915527
9,24,-0.000305176
9,25,-0.000610352
9,26,-0.000305176
9,27,-0.000915527
9,28,-0.000915527
9,29,0
9,30,-0.000915527
9,31,-0.000305176
9,32,-0.000305176
9,33,-0.000610352
9,34,0
9,35,-0.000305176
9,36,-0.000915527
9,37,-0.000305176
9,38,0
9,39,-0.000610352
9,40,-0.000915527
9,41,-0.000915527
9,42,-0.000610352
9,43,-0.000915527
9,44,-0.000610352
9,45,-0.000610352
9,46,-0.000305176
9,47,-0.000610352
9,48,-0.000610352
9,49,-0.000305176
9,50,-0.000610352
9,51,-0.000915527
9,52,-0.000610352
9,53,-0.000305176
9,54,-0.000305176
9,55,-0.000610352
9,56,-0.000610352
9,57,-0.000915527
9,58,-0.000305176
9,59,-0.000610352
9,60,-0.000305176
9,61,-0.000305176
9,62,-0.000305176
9,63,-0.000610352
9,64,-0.000610352
9,65,-0.000610352
9,66,-0.000610352
9,67,-0.000305176
9,68,-0.000305176
9,69,-0.000610352
9,70,-0.000305176
9,71,-0.000610352
9,72,-0.000610352
9,73,-0.000915527
9,74,0.000305176
9,75,-0.000915527
9,76,-0.000610352
9,77,0
9,78,-0.000915527
9,79,-0.000915527
9,80,-0.000610352
9,81,-0.000915527
9,82,-0.000305176
9,83,-0.000915527
9,84,-0.000915527
9,85,-0.000305176
9,86,-0.000915527
9,87,0
9,88,-0.000610352
9,89,-0.000305176
9,90,-0.000915527
9,91,-0.000610352
9,92,-0.000610352
9,93,-0.000305176
9,94,-0.000915527
9,95,0
9,96,0
9,97,-0.000305176
9,98,-0.000610352
9,99,-0.000305176
10,0,0
10,1,-0.000610352
10,2,-0.000610352
10,3,-0.000305176
10,4,-0.000305176
10,5,-0.000915527
10,6,-0.000610352
10,7,-0.000915527
10,8,-0.000610352
10,9,-0.000915527
10,10,-0.000610352
10,11,-0.000915527
10,12,-0.000305176
10,13,-0.000305176
10,14,-0.000305176
10,15,-0.000610352
10,16,-0.000915527
10,17,-0.000305176
10,18,-0.000305176
10,19,-0.000915527
10,20,0
10,21,-0.000610352
10,22,-0.000915527
10,23,-0.000610352
10,24,0
10,25,-0.0012207
10,26,-0.000610352
10,27,-0.000305176
10,28,-0.000610352
10,29,-0.000305176
10,30,-0.000610352
10,31,-0.000915527
10,32,-0.000610352
10,33,-0.000915527
10,34,0
10,35,-0.000915527
10,36,-0.000610352
10,37,-0.0012207
10,38,-0.000610352
10,39,-0.000305176
10,40,-0.000915527
10,41,-0.000610352
10,42,-0.000610352
10,43,-0.0012207
10,44,-0.000610352
10,45,-0.000305176
10,46,-0.000305176
10,47,-0.000305176
10,48,-0.000610352
10,49,-0.000305176
10,50,-0.000610352
10,51,-0.0012207
10,52,-0.000305176
10,53,-0.000610352
10,54,-0.000305176
10,55,0
10,56,-0.000305176
10,57,-0.000610352
10,58,0
10,59,-0.000610352
10,60,-0.000305176
10,61,0
10,62,-0.000305176
10,63,-0.000610352
10,64,-0.000610352
10,65,-0.000915527
10,66,-0.000610352
10,67,-0.000305176
10,68,-0.000305176
10,69,-0.000305176
10,70,-0.000305176
10,71,0
10,72,0
10,73,-0.000305176
10,74,-0.000305176
10,75,-0.000610352
10,76,-0.000610352
10,77,-0.000610352
10,78,-0.000305176
10,79,-0.000610352
10,80,-0.000610352
10,81,-0.000305176
10,82,-0.000915527
10,83,0.000305176
10,84,0
10,85,-0.000305176
10,86,-0.000305176
10,87,-0.000305176
10,88,-0.000305176
10,89,-0.000610352
10,90,-0.000610352
10,91,-0.000915527
10,92,-0.000305176
10,93,-0.000610352
10,94,-0.000305176
10,95,-0.000915527
10,96,-0.000610352
10,97,-0.000610352
10,98,-0.000305176
10,99,-0.000915527
11,0,-0.000915527
11,1,-0.000915527
11,2,-0.000610352
11,3,-0.000610352
11,4,-0.000915527
11,5,-0.000305176
11,6,-0.000305176
11,7,-0.000610352
11,8,-0.000915527
11,9,0
11,10,-0.000305176
11,11,-0.000305176
11,12,-0.000305176
11,13,0
11,14,-0.000610352
11,15,0
11,16,-0.000915527
11,17,-0.000305176
11,18,-0.000305176
11,19,-0.000305176
11,20,-0.000610352
11,21,-0.000305176
11,22,-0.000610352
11,23,-0.000305176
11,24,-0.000610352
11,25,-0.000305176
11,26,-0.000610352
11,27,-0.000305176
11,28,-0.000305176
11,29,-0.000915527
11,30,-0.000305176
11,31,0
11,32,-0.000305176
11,33,0
11,34,-0.000305176
11,35,-0.000610352
11,36,-0.000610352
11,37,-0.000305176
11,38,-0.000610352
11,39,-0.000305176
11,40,-0.000610352
11,41,-0.000305176
11,42,-0.000305176
11,43,-0.000305176
11,44,-0.000610352
11,45,-0.000610352
11,46,-0.000305176
11,47,-0.000305176
11,48,-0.000305176
11,49,-0.000610352
11,50,-0.000305176
11,51,-0.000915527
11,52,-0.000305176
11,53,-0.000610352
11,54,-0.000305176
11,55,-0.000610352
11,56,-0.000610352
11,57,-0.000610352
11,58,-0.0012207
11,59,0.000305176
11,60,-0.000610352
11,61,0
11,62,-0.000610352
11,63,-0.000305176
11,64,-0.000305176
11,65,-0.000305176
11,66,-0.000305176
11,67,-0.000305176
11,68,-0.000915527
11,69,-0.000610352
11,70,-0.000610352
11,71,-0.000915527
11,72,-0.000305176
11,73,-0.000915527
11,74,0
11,75,-0.000305176
11,76,-0.000610352
11,77,-0.000610352
11,78,-0.000915527
11,79,0
11,80,-0.000305176
11,81,0
11,82,-0.000305176
11,83,-0.000610352
11,84,-0.000305176
11,85,-0.000915527
11,86,-0.000610352
11,87,-0.000915527
11,88,0
11,89,-0.000610352
11,90,-0.000610352
11,91,-0.000305176
11,92,-0.000610352
11,93,0
11,94,-0.000915527
11,95,-0.000610352
11,96,-0.0012207
11,97,0
11,98,0
11,99,-0.000305176
12,0,-0.000610352
12,1,0
12,2,-0.000610352
12,3,-0.000305176
12,4,-0.000610352
12,5,-0.000610352
12,6,-0.000610352
12,7,-0.000305176
12,8,-0.000610352
12,9,-0.000915527
12,10,-0.000610352
12,11,-0.000305176
12,12,-0.000305176
12,13,0
12,14,-0.000305176
12,15,0
12,16,-0.000305176
12,17,-0.000915527
12,18,0
12,19,-0.000610352
12,20,0
12,21,-0.000915527
12,22,-0.000915527
12,23,-0.0012207
12,24,-0.000305176
12,25,-0.000610352
12,26,-0.000305176
12,27,-0.000915527
12,28,-0.000305176
12,29,-0.000610352
12,30,-0.000610352
12,31,-0.000610352
12,32,-0.000610352
12,33,-0.000915527
12,34,-0.000610352
12,35,-0.000610352
12,36,-0.000610352
12,37,-0.000610352
12,38,-0.000610352
12,39,-0.000305176
12,40,0
12,41,-0.000305176
12,42,-0.000915527
12,43,-0.000305176
12,44,-0.000305176
12,45,-0.000610352
12,46,-0.000305176
12,47,-0.000610352
12,48,-0.000915527
12,49,-0.000915527
12,50,-0.000305176
12,51,-0.000610352
12,52,-0.000610352
12,53,-0.000305176
12,54,-0.000915527
12,55,0
12,56,0
12,57,-0.000610352
12,58,-0.000915527
12,59,-0.000915527
12,60,0
12,61,-0.000610352
12,62,-0.000305176
12,63,-0.000915527
12,64,-0.000610352
12,65,-0.000610352
12,66,-0.000610352
12,67,-0.000305176
12,68,0
12,69,-0.000305176
12,70,-0.000305176
12,71,-0.000305176
12,72,-0.000610352
12,73,-0.0012207
12,74,-0.000610352
12,75,-0.000305176
12,76,-0.000305176
12,77,-0.000305176
12,78,-0.000915527
12,79,-0.000610352
12,80,-0.000915527
12,81,-0.000305176
12,82,-0.000915527
12,83,-0.000305176
12,84,-0.000915527
12,85,0
12,86,-0.000610352
12,87,-0.000915527
12,88,-0.000610352
12,89,-0.000610352
12,90,-0.000610352
12,91,-0.000305176
12,92,-0.000915527
12,93,-0.000610352
12,94,-0.000915527
12,95,-0.000610352
12,96,0
12,97,-0.000610352
12,98,-0.000305176
12,99,-0.000915527
13,0,-0.000610352
13,1,-0.000610352
13,2,-0.000305176
13,3,-0.000610352
13,4,-0.000305176
13,5,0
13,6,-0.000305176
13,7,-0.000610352
13,8,-0.000610352
13,9,-0.000305176
13,10,-0.000305176
13,11,-0.000305176
13,12,-0.000610352
13,13,-0.000610352
13,14,-0.000305176
13,15,-0.000610352
13,16,-0.000915527
13,17,-0.000305176
13,18,-0.000305176
13,19,-0.000305176
13,20,-0.000305176
13,21,-0.000305176
13,22,-0.000610352
13,23,-0.000610352
13,24,-0.000610352
13,25,-0.000305176
13,26,0
13,27,0
13,28,-0.000610352
13,29,-0.000610352
13,30,-0.000915527
13,31,-0.000305176
13,32,-0.000610352
13,33,0
13,34,-0.000610352
13,35,-0.000610352
13,36,-0.000610352
13,37,-0.000610352
13,38,-0.000305176
13,39,-0.000305176
13,40,-0.000610352
13,41,-0.000915527
13,42,-0.000305176
13,43,0
13,44,-0.000610352
13,45,-0.000915527
13,46,-0.000305176
13,47,-0.000915527
13,48,-0.000610352
13,49,-0.000305176
13,50,-0.000915527
13,51,-0.000915527
13,52,0
13,53,-0.000305176
13,54,-0.000610352
13,55,-0.000305176
13,56,-0.000610352
13,57,-0.000305176
13,58,-0.000915527
13,59,-0.000305176
13,60,-0.000305176
13,61,-0.000610352
13,62,-0.000915527
13,63,-0.000610352
13,64,-0.000305176
13,65,-0.000305176
13,66,-0.000610352
13,67,-0.000915527
13,68,-0.000915527
13,69,-0.000610352
13,70,-0.000305176
13,71,-0.000610352
13,72,-0.000915527
13,73,-0.000915527
13,74,-0.000610352
13,75,-0.000305176
13,76,-0.000610352
13,77,-0.000915527
13,78,-0.000610352
13,79,-0.000610352
13,80,-0.000305176
13,81,-0.000915527
13,82,0
13,83,-0.000305176
13,84,-0.000610352
13,85,0
13,86,-0.000610352
13,87,-0.000915527
13,88,-0.000610352
13,89,-0.000305176
13,90,-0.000305176
13,91,-0.000610352
13,92,-0.000610352
13,93,-0.000915527
13,94,-0.000305176
13,95,-0.000305176
13,96,0
13,97,-0.000305176
13,98,-0.000305176
13,99,-0.000305176
14,0,-0.000305176
14,1,-0.000305176
14,2,-0.000305176
14,3,-0.000610352
14,4,-0.000305176
14,5,-0.000610352
14,6,-0.000610352
14,7,-0.000305176
14,8,-0.000915527
14,9,0
14,10,-0.000915527
14,11,-0.000610352
14,12,-0.000305176
14,13,-0.000610352
14,14,-0.000305176
14,15,-0.000915527
14,16,-0.000305176
14,17,-0.000305176
14,18,0.000305176
14,19,-0.000915527
14,20,-0.000610352
14,21,-0.000305176
14,22,-0.000305176
14,23,-0.000610352
14,24,-0.000305176
14,25,-0.000610352
