-77.8265735441101,-328.1032935817012,25.567715846629824,-16.69082165351142,-345.58512215349594,24.500151006652544,-62.78837959570891,-273.774743211046,24.196521894814765,3.034225040597555,-276.64692364311145,23.81295328535873
-77.82372734987916,-328.1016674604415,25.555145333132458,-16.687060702175785,-345.5807709868276,24.49537401110433,-62.787748468826024,-273.7724203424486,24.18727028825873,3.0350338609031198,-276.64168515511165,23.81247403402719
-77.85602852498005,-328.0827407032003,25.625939419525622,-16.72008781416355,-345.5648283849868,24.5735384408747,-62.81746969290884,-273.754425971935,24.249421284888598,3.0052072475529314,-276.62676729706106,23.879715829719146
-77.89417106967053,-328.0615227077117,25.703743940398738,-16.75938032830547,-345.54777799246074,24.653781436539532,-62.85208413194238,-273.7344279819908,24.317657839668357,2.970401832767891,-276.6111242866645,23.947811627772694
-77.84601677438656,-328.08430716129124,25.52293843612884,-16.707238083451067,-345.55807660216095,24.497606372059778,-62.81395088779832,-273.75369816594394,24.16619349530029,3.00928440493243,-276.61725491276377,23.829199756768617
-77.8722887794298,-328.0730584858331,25.471809393968243,-16.735089972217146,-345.55074732826756,24.41943167452493,-62.836927423378505,-273.7430701671822,24.126776439432206,2.9859857373497647,-276.6110876473924,23.765659853792187
-77.88767156875096,-328.0645951328345,25.518696980888734,-16.75094810315229,-345.5437769119369,24.46350393954097,-62.851176410142976,-273.7350817643147,24.167169716962434,2.9716445723782527,-276.60463029694085,23.80144366928701
-77.90207667008184,-328.05789252836627,25.532167404936587,-16.765532653302678,-345.53784213855084,24.479299206485848,-62.86488023213021,-273.7285948247506,24.17977331438928,2.9579172289751483,-276.59895114531173,23.81615894230663
-77.89796445370908,-328.057200230799,25.53494973748596,-16.760530750503648,-345.5345813176,24.491141966442683,-62.862894229645946,-273.7273074255271,24.182823047783415,2.960075180353172,-276.59487261254094,23.828430089955447
-77.96031508773791,-328.02192839286863,25.705803271228575,-16.827011364284992,-345.5116797211251,24.627861498556314,-62.91535019456987,-273.6953574738168,24.330463677279567,2.906813923194754,-276.5760473909564,23.935289184673536
-77.96270931014034,-328.01890812338047,25.707397283116848,-16.829002310905622,-345.5076781836028,24.636428356262343,-62.91849550241669,-273.69212532892885,24.332210905806846,2.903757877623825,-276.5717383219406,23.94411890097578
-77.93838977492285,-328.03423688342843,25.595523470047482,-16.801851219338907,-345.51510983333867,24.55777663940202,-62.900269975297824,-273.7053602898357,24.236495718770016,2.9225630475756788,-276.5765750108291,23.886345332248908
-77.95039131062049,-328.0330049113792,25.563016184267013,-16.814246390830256,-345.5150462921881,24.521768068048914,-62.91117854545375,-273.7043046784091,24.20904208610051,2.911584681208957,-276.57685487376784,23.856731135245923
-77.94618728320017,-328.03950859459485,25.513684954356307,-16.809601373416008,-345.520068052189,24.4734501353866,-62.90812176801825,-273.71032087082057,24.16654639648945,2.9147226640554322,-276.5813620065282,23.817118160140183
-77.98960799823203,-328.0166090920241,25.686888803700015,-16.855774284011844,-345.50581194438365,24.63031740470865,-62.94474024699087,-273.68997802159885,24.312863205059443,2.8775800066605797,-276.57002592714906,23.93962479934629
-77.93586634612721,-328.04275766491355,25.56385081616017,-16.79774160709487,-345.5193809558818,24.548210193923495,-62.90110490718907,-273.71289787977554,24.206972170257586,2.922047272180002,-276.57949424640293,23.879727817038457
-77.91727701326968,-328.05135499042353,25.54153891283505,-16.777913554407398,-345.5240471836586,24.532852886872632,-62.8858228144371,-273.72050115678945,24.18782482376818,2.9375514379099243,-276.58288423511203,23.868463629134965
-77.92661879962643,-328.04905705045,25.53758180352105,-16.787639011010732,-345.52290057745336,24.52559023696523,-62.894179453142776,-273.718456017358,24.184661208363252,2.929124750411418,-276.5820996474998,23.86217817643859
-77.93913823809265,-328.04622195522217,25.516952178028106,-16.800804883275838,-345.52203160490086,24.49987016708556,-62.90497255316557,-273.71602591762127,24.166953610604793,2.9182157160576594,-276.5818409666041,23.840125515591183
-77.91990027588744,-328.0616941232673,25.40083168255822,-16.779532620090542,-345.5316717174248,24.40609055837774,-62.89019137197161,-273.729862400412,24.067134804321427,2.9333922933410363,-276.58954048302655,23.767299617111064
-77.89195363201668,-328.0758257148258,25.390878927659685,-16.749667412474487,-345.5400800482061,24.41371949514584,-62.86705122861351,-273.7426777938341,24.056644981240993,2.9568804473217654,-276.59613046189787,23.774416327592178
-77.90471949489918,-328.0676444189108,25.466253182121818,-16.764091133323674,-345.53622778659553,24.463086791371325,-62.87663467298621,-273.7356426551952,24.12123035948528,2.9469656569537506,-276.59369818973505,23.809806876502165
-77.88489664011263,-328.07339100328903,25.4932648783099,-16.742630633867094,-345.53750351299084,24.512313299495105,-62.860539588306466,-273.74050366343715,24.142382220642986,2.9633712593849566,-276.5935978561248,23.851795464543528
-77.87672055373085,-328.079201846148,25.395080301775266,-16.733325455653315,-345.5400652961527,24.426747923638914,-62.85469608207207,-273.7452711795612,24.060316446188324,2.969432286774669,-276.59503793421146,23.786856485708682
-77.87968787266465,-328.0802092991134,25.36672469368861,-16.736306587444183,-345.54117953626917,24.39944628633424,-62.857459422178714,-273.74622887269527,24.036289102150874,2.9666709311992676,-276.59616400732244,23.76507079539445
-77.90495317731592,-328.0720858951144,25.378881017362346,-16.763024800626937,-345.53750915949877,24.40022443519095,-62.87898311829101,-273.7391714284882,24.04716603006051,2.94488879906568,-276.5939204598092,23.764110919490207
-77.94452924086409,-328.0509468904992,25.514404470226822,-16.805354486657677,-345.5249963359691,24.51786521594923,-62.91165160555844,-273.72047142221487,24.16131140241484,2.911719584857508,-276.58428481885875,23.85438407845558
-77.94458088725537,-328.048418526357,25.56254881410706,-16.80495857858493,-345.5218517567785,24.5828043447774,-62.9121602005365,-273.71804005068697,24.200514142012793,2.9113133896409096,-276.58101964616515,23.908112399348823
-77.92096396184284,-328.05708618398637,25.561505282426594,-16.780184812217016,-345.5267369467423,24.58651229079723,-62.89182987003331,-273.7258056991787,24.199181976081036,2.9318423305817163,-276.5846941489201,23.911499376890504
-77.91152729318719,-328.0553030736528,25.68939269794555,-16.770822931690866,-345.5250247914824,24.71098715055487,-62.88283163008789,-273.724421885634,24.30646411798827,2.940808190300089,-276.58313071552516,24.009730152954802
-77.90585253739968,-328.06308316150336,25.595738212316405,-16.764235511846174,-345.5302900351612,24.62954171718357,-62.87885684132282,-273.7313486707744,24.227943257877314,2.9449657773299123,-276.58750697938467,23.947654106078488
-77.91033904101013,-328.0588310731031,25.647969194787322,-16.768633454004473,-345.52650182319763,24.695865937945314,-62.88289079299428,-273.72746275703315,24.27063426268427,2.9409659669980144,-276.5839523016492,24.001979938721746
-77.89249998488631,-328.06873916409046,25.5224173523699,-16.749509055436484,-345.5323995066054,24.57933105066124,-62.86804733223779,-273.73604798174944,24.164725622583006,2.956044257822448,-276.5884455900011,23.910519706424708
-77.89700855540369,-328.06145273801496,25.650170862127936,-16.75446258398656,-345.52698219066093,24.712867708442502,-62.87126128096039,-273.72968078803444,24.27020307989116,2.9527555122249964,-276.5837842653524,24.015776329702447
-77.89107504638496,-328.06331702957533,25.64508082845444,-16.748400226972763,-345.5284047974941,24.70795260001222,-62.86570091627287,-273.73142211778514,24.265891572324733,2.9583375824740443,-276.5850595620978,24.011853244691423
-77.91147958087078,-328.0501457981685,25.75128765914519,-16.77101766476855,-345.52160446225224,24.788877681792343,-62.88120959531468,-273.71999527686853,24.356811429813348,2.9424150040366044,-276.58037487044254,24.07308690798365
-77.8798456700496,-328.06344265136346,25.72704368285764,-16.73777719148662,-345.52976872366827,24.77357641617428,-62.85390842736796,-273.7320079510997,24.335911464029152,2.9699975125644826,-276.58687658396536,24.06212629273935
-77.86587247381391,-328.06938959199186,25.69027996428693,-16.72378241337332,-345.53480504507917,24.72163646844976,-62.84086426525918,-273.7375242630873,24.305948473999422,2.9830208930371285,-276.59154800680767,24.018689779255908
-77.86393612909484,-328.0696365194032,25.68280658638028,-16.72202404915606,-345.5355250946836,24.71146338339429,-62.83853424789433,-273.73785615854194,24.29941344437401,2.9853170997822644,-276.592409903232,24.009684084725336
-77.87510165459364,-328.0617753069231,25.652503289067198,-16.73465810428702,-345.5315660924996,24.659147102540402,-62.846479338738206,-273.7307295183797,24.275255936860418,2.977089518761872,-276.589633659468,23.96497155397597
-77.90328022755025,-328.0424493090192,25.76152057597554,-16.765856313819107,-345.5207592653993,24.73280176358506,-62.86804765010332,-273.71363765999564,24.368379662469636,2.954925389522792,-276.5816205879827,24.018064698888907
-77.87283164000152,-328.0545419747905,25.74871385222204,-16.73416540209383,-345.5286104530558,24.721773933520495,-62.841304465209554,-273.7246672120151,24.357047759011493,2.981878458785083,-276.58809703756043,24.00893023788501
-77.89431028556248,-328.04302382406365,25.872905279923827,-16.758238498874576,-345.52426100436463,24.81401091831799,-62.85737729696854,-273.7151123122069,24.463113622769157,2.965267964547664,-276.5861278206651,24.077799274724242
